interval_start_time,X,Y,dateTimeDayofTheWeek,year,month,day,hour,minute,people
2019-04-23 6:30:00,10.73397929,59.91301053,3,2019,4,23,6,30,101
2019-04-23 6:35:00,10.73397929,59.91301053,3,2019,4,23,6,35,100
2019-04-23 6:40:00,10.73397929,59.91301053,3,2019,4,23,6,40,105
2019-04-23 6:45:00,10.73397929,59.91301053,3,2019,4,23,6,45,104
2019-04-23 6:50:00,10.73397929,59.91301053,3,2019,4,23,6,50,126
2019-04-23 6:55:00,10.73397929,59.91301053,3,2019,4,23,6,55,134
2019-04-23 7:00:00,10.73397929,59.91301053,3,2019,4,23,7,0,113
2019-04-23 7:05:00,10.73397929,59.91301053,3,2019,4,23,7,5,115
2019-04-23 7:10:00,10.73397929,59.91301053,3,2019,4,23,7,10,129
2019-04-23 7:15:00,10.73397929,59.91301053,3,2019,4,23,7,15,126
2019-04-23 7:20:00,10.73397929,59.91301053,3,2019,4,23,7,20,153
2019-04-23 7:25:00,10.73397929,59.91301053,3,2019,4,23,7,25,181
2019-04-23 7:30:00,10.73397929,59.91301053,3,2019,4,23,7,30,207
2019-04-23 7:35:00,10.73397929,59.91301053,3,2019,4,23,7,35,241
2019-04-23 7:40:00,10.73397929,59.91301053,3,2019,4,23,7,40,275
2019-04-23 7:45:00,10.73397929,59.91301053,3,2019,4,23,7,45,304
2019-04-23 7:50:00,10.73397929,59.91301053,3,2019,4,23,7,50,333
2019-04-23 7:55:00,10.73397929,59.91301053,3,2019,4,23,7,55,360
2019-04-23 8:00:00,10.73397929,59.91301053,3,2019,4,23,8,0,385
2019-04-23 8:05:00,10.73397929,59.91301053,3,2019,4,23,8,5,430
2019-04-23 8:10:00,10.73397929,59.91301053,3,2019,4,23,8,10,455
2019-04-23 8:15:00,10.73397929,59.91301053,3,2019,4,23,8,15,488
2019-04-23 8:20:00,10.73397929,59.91301053,3,2019,4,23,8,20,502
2019-04-23 8:25:00,10.73397929,59.91301053,3,2019,4,23,8,25,590
2019-04-23 8:30:00,10.73397929,59.91301053,3,2019,4,23,8,30,609
2019-04-23 8:35:00,10.73397929,59.91301053,3,2019,4,23,8,35,607
2019-04-23 8:40:00,10.73397929,59.91301053,3,2019,4,23,8,40,649
2019-04-23 8:45:00,10.73397929,59.91301053,3,2019,4,23,8,45,667
2019-04-23 8:50:00,10.73397929,59.91301053,3,2019,4,23,8,50,738
2019-04-23 8:55:00,10.73397929,59.91301053,3,2019,4,23,8,55,802
2019-04-23 9:00:00,10.73397929,59.91301053,3,2019,4,23,9,0,1034
2019-04-23 9:05:00,10.73397929,59.91301053,3,2019,4,23,9,5,1185
2019-04-23 9:10:00,10.73397929,59.91301053,3,2019,4,23,9,10,1315
2019-04-23 9:15:00,10.73397929,59.91301053,3,2019,4,23,9,15,1473
2019-04-23 9:20:00,10.73397929,59.91301053,3,2019,4,23,9,20,1580
2019-04-23 9:25:00,10.73397929,59.91301053,3,2019,4,23,9,25,1698
2019-04-23 9:30:00,10.73397929,59.91301053,3,2019,4,23,9,30,1805
2019-04-23 9:35:00,10.73397929,59.91301053,3,2019,4,23,9,35,1920
2019-04-23 9:40:00,10.73397929,59.91301053,3,2019,4,23,9,40,2023
2019-04-23 9:45:00,10.73397929,59.91301053,3,2019,4,23,9,45,2143
2019-04-23 9:50:00,10.73397929,59.91301053,3,2019,4,23,9,50,2289
2019-04-23 9:55:00,10.73397929,59.91301053,3,2019,4,23,9,55,2398
2019-04-23 10:00:00,10.73397929,59.91301053,3,2019,4,23,10,0,2494
2019-04-23 10:05:00,10.73397929,59.91301053,3,2019,4,23,10,5,2588
2019-04-23 10:10:00,10.73397929,59.91301053,3,2019,4,23,10,10,2622
2019-04-23 10:15:00,10.73397929,59.91301053,3,2019,4,23,10,15,2683
2019-04-23 10:20:00,10.73397929,59.91301053,3,2019,4,23,10,20,2763
2019-04-23 10:25:00,10.73397929,59.91301053,3,2019,4,23,10,25,2825
2019-04-23 10:30:00,10.73397929,59.91301053,3,2019,4,23,10,30,2947
2019-04-23 10:35:00,10.73397929,59.91301053,3,2019,4,23,10,35,2980
2019-04-23 10:40:00,10.73397929,59.91301053,3,2019,4,23,10,40,3067
2019-04-23 10:45:00,10.73397929,59.91301053,3,2019,4,23,10,45,3151
2019-04-23 10:50:00,10.73397929,59.91301053,3,2019,4,23,10,50,3192
2019-04-23 10:55:00,10.73397929,59.91301053,3,2019,4,23,10,55,3208
2019-04-23 11:00:00,10.73397929,59.91301053,3,2019,4,23,11,0,3235
2019-04-23 11:05:00,10.73397929,59.91301053,3,2019,4,23,11,5,3297
2019-04-23 11:10:00,10.73397929,59.91301053,3,2019,4,23,11,10,3320
2019-04-23 11:15:00,10.73397929,59.91301053,3,2019,4,23,11,15,3360
2019-04-23 11:20:00,10.73397929,59.91301053,3,2019,4,23,11,20,3421
2019-04-23 11:25:00,10.73397929,59.91301053,3,2019,4,23,11,25,3465
2019-04-23 11:30:00,10.73397929,59.91301053,3,2019,4,23,11,30,3470
2019-04-23 11:35:00,10.73397929,59.91301053,3,2019,4,23,11,35,3498
2019-04-23 11:40:00,10.73397929,59.91301053,3,2019,4,23,11,40,3528
2019-04-23 11:45:00,10.73397929,59.91301053,3,2019,4,23,11,45,3511
2019-04-23 11:50:00,10.73397929,59.91301053,3,2019,4,23,11,50,3567
2019-04-23 11:55:00,10.73397929,59.91301053,3,2019,4,23,11,55,3621
2019-04-23 12:00:00,10.73397929,59.91301053,3,2019,4,23,12,0,3660
2019-04-23 12:05:00,10.73397929,59.91301053,3,2019,4,23,12,5,3657
2019-04-23 12:10:00,10.73397929,59.91301053,3,2019,4,23,12,10,3684
2019-04-23 12:15:00,10.73397929,59.91301053,3,2019,4,23,12,15,3711
2019-04-23 12:20:00,10.73397929,59.91301053,3,2019,4,23,12,20,3791
2019-04-23 12:25:00,10.73397929,59.91301053,3,2019,4,23,12,25,3825
2019-04-23 12:30:00,10.73397929,59.91301053,3,2019,4,23,12,30,3852
2019-04-23 12:35:00,10.73397929,59.91301053,3,2019,4,23,12,35,3858
2019-04-23 12:40:00,10.73397929,59.91301053,3,2019,4,23,12,40,3881
2019-04-23 12:45:00,10.73397929,59.91301053,3,2019,4,23,12,45,3891
2019-04-23 12:50:00,10.73397929,59.91301053,3,2019,4,23,12,50,3890
2019-04-23 12:55:00,10.73397929,59.91301053,3,2019,4,23,12,55,3849
2019-04-23 13:00:00,10.73397929,59.91301053,3,2019,4,23,13,0,3866
2019-04-23 13:05:00,10.73397929,59.91301053,3,2019,4,23,13,5,3881
2019-04-23 13:10:00,10.73397929,59.91301053,3,2019,4,23,13,10,3854
2019-04-23 13:15:00,10.73397929,59.91301053,3,2019,4,23,13,15,3857
2019-04-23 13:20:00,10.73397929,59.91301053,3,2019,4,23,13,20,3890
2019-04-23 13:25:00,10.73397929,59.91301053,3,2019,4,23,13,25,3908
2019-04-23 13:30:00,10.73397929,59.91301053,3,2019,4,23,13,30,3938
2019-04-23 13:35:00,10.73397929,59.91301053,3,2019,4,23,13,35,3966
2019-04-23 13:40:00,10.73397929,59.91301053,3,2019,4,23,13,40,3971
2019-04-23 13:45:00,10.73397929,59.91301053,3,2019,4,23,13,45,4010
2019-04-23 13:50:00,10.73397929,59.91301053,3,2019,4,23,13,50,4029
2019-04-23 13:55:00,10.73397929,59.91301053,3,2019,4,23,13,55,4087
2019-04-23 14:00:00,10.73397929,59.91301053,3,2019,4,23,14,0,4074
2019-04-23 14:05:00,10.73397929,59.91301053,3,2019,4,23,14,5,4085
2019-04-23 14:10:00,10.73397929,59.91301053,3,2019,4,23,14,10,4149
2019-04-23 14:15:00,10.73397929,59.91301053,3,2019,4,23,14,15,4080
2019-04-23 14:20:00,10.73397929,59.91301053,3,2019,4,23,14,20,4100
2019-04-23 14:25:00,10.73397929,59.91301053,3,2019,4,23,14,25,4079
2019-04-23 14:30:00,10.73397929,59.91301053,3,2019,4,23,14,30,4053
2019-04-23 14:35:00,10.73397929,59.91301053,3,2019,4,23,14,35,4071
2019-04-23 14:40:00,10.73397929,59.91301053,3,2019,4,23,14,40,4083
2019-04-23 14:45:00,10.73397929,59.91301053,3,2019,4,23,14,45,4074
2019-04-23 14:50:00,10.73397929,59.91301053,3,2019,4,23,14,50,4086
2019-04-23 14:55:00,10.73397929,59.91301053,3,2019,4,23,14,55,4072
2019-04-23 15:00:00,10.73397929,59.91301053,3,2019,4,23,15,0,4046
2019-04-23 15:05:00,10.73397929,59.91301053,3,2019,4,23,15,5,4037
2019-04-23 15:10:00,10.73397929,59.91301053,3,2019,4,23,15,10,4032
2019-04-23 15:15:00,10.73397929,59.91301053,3,2019,4,23,15,15,3996
2019-04-23 15:20:00,10.73397929,59.91301053,3,2019,4,23,15,20,3970
2019-04-23 15:25:00,10.73397929,59.91301053,3,2019,4,23,15,25,4016
2019-04-23 15:30:00,10.73397929,59.91301053,3,2019,4,23,15,30,3996
2019-04-23 15:35:00,10.73397929,59.91301053,3,2019,4,23,15,35,3987
2019-04-23 15:40:00,10.73397929,59.91301053,3,2019,4,23,15,40,3908
2019-04-23 15:45:00,10.73397929,59.91301053,3,2019,4,23,15,45,3888
2019-04-23 15:50:00,10.73397929,59.91301053,3,2019,4,23,15,50,3830
2019-04-23 15:55:00,10.73397929,59.91301053,3,2019,4,23,15,55,3790
2019-04-23 16:00:00,10.73397929,59.91301053,3,2019,4,23,16,0,3757
2019-04-23 16:05:00,10.73397929,59.91301053,3,2019,4,23,16,5,3669
2019-04-23 16:10:00,10.73397929,59.91301053,3,2019,4,23,16,10,3647
2019-04-23 16:15:00,10.73397929,59.91301053,3,2019,4,23,16,15,3580
2019-04-23 16:20:00,10.73397929,59.91301053,3,2019,4,23,16,20,3512
2019-04-23 16:25:00,10.73397929,59.91301053,3,2019,4,23,16,25,3450
2019-04-23 16:30:00,10.73397929,59.91301053,3,2019,4,23,16,30,3380
2019-04-23 16:35:00,10.73397929,59.91301053,3,2019,4,23,16,35,3429
2019-04-23 16:40:00,10.73397929,59.91301053,3,2019,4,23,16,40,3381
2019-04-23 16:45:00,10.73397929,59.91301053,3,2019,4,23,16,45,3394
2019-04-23 16:50:00,10.73397929,59.91301053,3,2019,4,23,16,50,3419
2019-04-23 16:55:00,10.73397929,59.91301053,3,2019,4,23,16,55,3460
2019-04-23 17:00:00,10.73397929,59.91301053,3,2019,4,23,17,0,3420
2019-04-23 17:05:00,10.73397929,59.91301053,3,2019,4,23,17,5,3346
2019-04-23 17:10:00,10.73397929,59.91301053,3,2019,4,23,17,10,3296
2019-04-23 17:15:00,10.73397929,59.91301053,3,2019,4,23,17,15,3229
2019-04-23 17:20:00,10.73397929,59.91301053,3,2019,4,23,17,20,3199
2019-04-23 17:25:00,10.73397929,59.91301053,3,2019,4,23,17,25,3138
2019-04-23 17:30:00,10.73397929,59.91301053,3,2019,4,23,17,30,3110
2019-04-23 17:35:00,10.73397929,59.91301053,3,2019,4,23,17,35,3110
2019-04-23 17:40:00,10.73397929,59.91301053,3,2019,4,23,17,40,3068
2019-04-23 17:45:00,10.73397929,59.91301053,3,2019,4,23,17,45,3056
2019-04-23 17:50:00,10.73397929,59.91301053,3,2019,4,23,17,50,3062
2019-04-23 17:55:00,10.73397929,59.91301053,3,2019,4,23,17,55,3034
2019-04-23 18:00:00,10.73397929,59.91301053,3,2019,4,23,18,0,3005
2019-04-23 18:05:00,10.73397929,59.91301053,3,2019,4,23,18,5,2959
2019-04-23 18:10:00,10.73397929,59.91301053,3,2019,4,23,18,10,2873
2019-04-23 18:15:00,10.73397929,59.91301053,3,2019,4,23,18,15,2812
2019-04-23 18:20:00,10.73397929,59.91301053,3,2019,4,23,18,20,2747
2019-04-23 18:25:00,10.73397929,59.91301053,3,2019,4,23,18,25,2733
2019-04-23 18:30:00,10.73397929,59.91301053,3,2019,4,23,18,30,2711
2019-04-23 18:35:00,10.73397929,59.91301053,3,2019,4,23,18,35,2679
2019-04-23 18:40:00,10.73397929,59.91301053,3,2019,4,23,18,40,2684
2019-04-23 18:45:00,10.73397929,59.91301053,3,2019,4,23,18,45,2692
2019-04-23 18:50:00,10.73397929,59.91301053,3,2019,4,23,18,50,2660
2019-04-23 18:55:00,10.73397929,59.91301053,3,2019,4,23,18,55,2616
2019-04-23 19:00:00,10.73397929,59.91301053,3,2019,4,23,19,0,2584
2019-04-23 19:05:00,10.73397929,59.91301053,3,2019,4,23,19,5,2538
2019-04-23 19:10:00,10.73397929,59.91301053,3,2019,4,23,19,10,2469
2019-04-23 19:15:00,10.73397929,59.91301053,3,2019,4,23,19,15,2397
2019-04-23 19:20:00,10.73397929,59.91301053,3,2019,4,23,19,20,2388
2019-04-23 19:25:00,10.73397929,59.91301053,3,2019,4,23,19,25,2385
2019-04-23 19:30:00,10.73397929,59.91301053,3,2019,4,23,19,30,2358
2019-04-23 19:35:00,10.73397929,59.91301053,3,2019,4,23,19,35,2305
2019-04-23 19:40:00,10.73397929,59.91301053,3,2019,4,23,19,40,2235
2019-04-23 19:45:00,10.73397929,59.91301053,3,2019,4,23,19,45,2230
2019-04-23 19:50:00,10.73397929,59.91301053,3,2019,4,23,19,50,2200
2019-04-23 19:55:00,10.73397929,59.91301053,3,2019,4,23,19,55,2158
2019-04-23 20:00:00,10.73397929,59.91301053,3,2019,4,23,20,0,2127
2019-04-23 20:05:00,10.73397929,59.91301053,3,2019,4,23,20,5,2063
2019-04-23 20:10:00,10.73397929,59.91301053,3,2019,4,23,20,10,2006
2019-04-23 20:15:00,10.73397929,59.91301053,3,2019,4,23,20,15,1941
2019-04-23 20:20:00,10.73397929,59.91301053,3,2019,4,23,20,20,1902
2019-04-23 20:25:00,10.73397929,59.91301053,3,2019,4,23,20,25,1862
2019-04-23 20:30:00,10.73397929,59.91301053,3,2019,4,23,20,30,1826
2019-04-23 20:35:00,10.73397929,59.91301053,3,2019,4,23,20,35,1786
2019-04-23 20:40:00,10.73397929,59.91301053,3,2019,4,23,20,40,1752
2019-04-23 20:45:00,10.73397929,59.91301053,3,2019,4,23,20,45,1743
2019-04-23 20:50:00,10.73397929,59.91301053,3,2019,4,23,20,50,1688
2019-04-23 20:55:00,10.73397929,59.91301053,3,2019,4,23,20,55,1638
2019-04-23 21:00:00,10.73397929,59.91301053,3,2019,4,23,21,0,1646
2019-04-23 21:05:00,10.73397929,59.91301053,3,2019,4,23,21,5,1585
2019-04-23 21:10:00,10.73397929,59.91301053,3,2019,4,23,21,10,1529
2019-04-23 21:15:00,10.73397929,59.91301053,3,2019,4,23,21,15,1479
2019-04-23 21:20:00,10.73397929,59.91301053,3,2019,4,23,21,20,1427
2019-04-23 21:25:00,10.73397929,59.91301053,3,2019,4,23,21,25,1386
2019-04-23 21:30:00,10.73397929,59.91301053,3,2019,4,23,21,30,1338
2019-04-23 21:35:00,10.73397929,59.91301053,3,2019,4,23,21,35,1317
2019-04-23 21:40:00,10.73397929,59.91301053,3,2019,4,23,21,40,1277
2019-04-23 21:45:00,10.73397929,59.91301053,3,2019,4,23,21,45,1227
2019-04-23 21:50:00,10.73397929,59.91301053,3,2019,4,23,21,50,1151
2019-04-23 21:55:00,10.73397929,59.91301053,3,2019,4,23,21,55,1096
2019-04-23 22:00:00,10.73397929,59.91301053,3,2019,4,23,22,0,1106
2019-04-23 22:05:00,10.73397929,59.91301053,3,2019,4,23,22,5,1059
2019-04-23 22:10:00,10.73397929,59.91301053,3,2019,4,23,22,10,990
2019-04-23 22:15:00,10.73397929,59.91301053,3,2019,4,23,22,15,938
2019-04-23 22:20:00,10.73397929,59.91301053,3,2019,4,23,22,20,902
2019-04-23 22:25:00,10.73397929,59.91301053,3,2019,4,23,22,25,865
2019-04-23 22:30:00,10.73397929,59.91301053,3,2019,4,23,22,30,837
2019-04-23 22:35:00,10.73397929,59.91301053,3,2019,4,23,22,35,806
2019-04-23 22:40:00,10.73397929,59.91301053,3,2019,4,23,22,40,801
2019-04-23 22:45:00,10.73397929,59.91301053,3,2019,4,23,22,45,788
2019-04-23 22:50:00,10.73397929,59.91301053,3,2019,4,23,22,50,728
2019-04-23 22:55:00,10.73397929,59.91301053,3,2019,4,23,22,55,694
2019-04-23 23:00:00,10.73397929,59.91301053,3,2019,4,23,23,0,689
2019-04-23 23:05:00,10.73397929,59.91301053,3,2019,4,23,23,5,654
2019-04-23 23:10:00,10.73397929,59.91301053,3,2019,4,23,23,10,615
2019-04-23 23:15:00,10.73397929,59.91301053,3,2019,4,23,23,15,581
2019-04-23 23:20:00,10.73397929,59.91301053,3,2019,4,23,23,20,535
2019-04-23 23:25:00,10.73397929,59.91301053,3,2019,4,23,23,25,508
2019-04-23 23:30:00,10.73397929,59.91301053,3,2019,4,23,23,30,495
2019-04-23 23:35:00,10.73397929,59.91301053,3,2019,4,23,23,35,474
2019-04-23 23:40:00,10.73397929,59.91301053,3,2019,4,23,23,40,463
2019-04-23 23:45:00,10.73397929,59.91301053,3,2019,4,23,23,45,449
2019-04-23 23:50:00,10.73397929,59.91301053,3,2019,4,23,23,50,441
2019-04-23 23:55:00,10.73397929,59.91301053,3,2019,4,23,23,55,419
2019-04-24 0:00:00,10.73397929,59.91301053,4,2019,4,24,0,0,449
2019-04-24 0:05:00,10.73397929,59.91301053,4,2019,4,24,0,5,434
2019-04-24 0:10:00,10.73397929,59.91301053,4,2019,4,24,0,10,417
2019-04-24 0:15:00,10.73397929,59.91301053,4,2019,4,24,0,15,401
2019-04-24 0:20:00,10.73397929,59.91301053,4,2019,4,24,0,20,380
2019-04-24 0:25:00,10.73397929,59.91301053,4,2019,4,24,0,25,380
2019-04-24 0:30:00,10.73397929,59.91301053,4,2019,4,24,0,30,357
2019-04-24 0:35:00,10.73397929,59.91301053,4,2019,4,24,0,35,347
2019-04-24 0:40:00,10.73397929,59.91301053,4,2019,4,24,0,40,345
2019-04-24 0:45:00,10.73397929,59.91301053,4,2019,4,24,0,45,334
2019-04-24 0:50:00,10.73397929,59.91301053,4,2019,4,24,0,50,324
2019-04-24 0:55:00,10.73397929,59.91301053,4,2019,4,24,0,55,302
2019-04-24 1:00:00,10.73397929,59.91301053,4,2019,4,24,1,0,321
2019-04-24 1:05:00,10.73397929,59.91301053,4,2019,4,24,1,5,315
2019-04-24 1:10:00,10.73397929,59.91301053,4,2019,4,24,1,10,324
2019-04-24 1:15:00,10.73397929,59.91301053,4,2019,4,24,1,15,320
2019-04-24 1:20:00,10.73397929,59.91301053,4,2019,4,24,1,20,291
2019-04-24 1:25:00,10.73397929,59.91301053,4,2019,4,24,1,25,271
2019-04-24 1:30:00,10.73397929,59.91301053,4,2019,4,24,1,30,254
2019-04-24 1:35:00,10.73397929,59.91301053,4,2019,4,24,1,35,241
2019-04-24 1:40:00,10.73397929,59.91301053,4,2019,4,24,1,40,220
2019-04-24 1:45:00,10.73397929,59.91301053,4,2019,4,24,1,45,210
2019-04-24 1:50:00,10.73397929,59.91301053,4,2019,4,24,1,50,179
2019-04-24 1:55:00,10.73397929,59.91301053,4,2019,4,24,1,55,159
2019-04-24 2:00:00,10.73397929,59.91301053,4,2019,4,24,2,0,23
2019-04-24 2:05:00,10.73397929,59.91301053,4,2019,4,24,2,5,30
2019-04-24 2:10:00,10.73397929,59.91301053,4,2019,4,24,2,10,34
2019-04-24 2:15:00,10.73397929,59.91301053,4,2019,4,24,2,15,37
2019-04-24 2:20:00,10.73397929,59.91301053,4,2019,4,24,2,20,44
2019-04-24 2:25:00,10.73397929,59.91301053,4,2019,4,24,2,25,41
2019-04-24 2:30:00,10.73397929,59.91301053,4,2019,4,24,2,30,36
2019-04-24 2:35:00,10.73397929,59.91301053,4,2019,4,24,2,35,37
2019-04-24 2:40:00,10.73397929,59.91301053,4,2019,4,24,2,40,46
2019-04-24 2:45:00,10.73397929,59.91301053,4,2019,4,24,2,45,44
2019-04-24 2:50:00,10.73397929,59.91301053,4,2019,4,24,2,50,42
2019-04-24 2:55:00,10.73397929,59.91301053,4,2019,4,24,2,55,42
2019-04-24 3:00:00,10.73397929,59.91301053,4,2019,4,24,3,0,44
2019-04-24 3:05:00,10.73397929,59.91301053,4,2019,4,24,3,5,42
2019-04-24 3:10:00,10.73397929,59.91301053,4,2019,4,24,3,10,42
2019-04-24 3:15:00,10.73397929,59.91301053,4,2019,4,24,3,15,39
2019-04-24 3:20:00,10.73397929,59.91301053,4,2019,4,24,3,20,36
2019-04-24 3:25:00,10.73397929,59.91301053,4,2019,4,24,3,25,32
2019-04-24 3:30:00,10.73397929,59.91301053,4,2019,4,24,3,30,34
2019-04-24 3:35:00,10.73397929,59.91301053,4,2019,4,24,3,35,30
2019-04-24 3:40:00,10.73397929,59.91301053,4,2019,4,24,3,40,32
2019-04-24 3:45:00,10.73397929,59.91301053,4,2019,4,24,3,45,32
2019-04-24 3:50:00,10.73397929,59.91301053,4,2019,4,24,3,50,35
2019-04-24 3:55:00,10.73397929,59.91301053,4,2019,4,24,3,55,37
2019-04-24 4:00:00,10.73397929,59.91301053,4,2019,4,24,4,0,40
2019-04-24 4:05:00,10.73397929,59.91301053,4,2019,4,24,4,5,40
2019-04-24 4:10:00,10.73397929,59.91301053,4,2019,4,24,4,10,37
2019-04-24 4:15:00,10.73397929,59.91301053,4,2019,4,24,4,15,41
2019-04-24 4:20:00,10.73397929,59.91301053,4,2019,4,24,4,20,41
2019-04-24 4:25:00,10.73397929,59.91301053,4,2019,4,24,4,25,41
2019-04-24 4:30:00,10.73397929,59.91301053,4,2019,4,24,4,30,41
2019-04-24 4:35:00,10.73397929,59.91301053,4,2019,4,24,4,35,38
2019-04-24 4:40:00,10.73397929,59.91301053,4,2019,4,24,4,40,38
2019-04-24 4:45:00,10.73397929,59.91301053,4,2019,4,24,4,45,38
2019-04-24 4:50:00,10.73397929,59.91301053,4,2019,4,24,4,50,39
2019-04-24 4:55:00,10.73397929,59.91301053,4,2019,4,24,4,55,36
2019-04-24 5:00:00,10.73397929,59.91301053,4,2019,4,24,5,0,38
2019-04-24 5:05:00,10.73397929,59.91301053,4,2019,4,24,5,5,38
2019-04-24 5:10:00,10.73397929,59.91301053,4,2019,4,24,5,10,35
2019-04-24 5:15:00,10.73397929,59.91301053,4,2019,4,24,5,15,36
2019-04-24 5:20:00,10.73397929,59.91301053,4,2019,4,24,5,20,36
2019-04-24 5:25:00,10.73397929,59.91301053,4,2019,4,24,5,25,41
2019-04-24 5:30:00,10.73397929,59.91301053,4,2019,4,24,5,30,44
2019-04-24 5:35:00,10.73397929,59.91301053,4,2019,4,24,5,35,47
2019-04-24 5:40:00,10.73397929,59.91301053,4,2019,4,24,5,40,47
2019-04-24 5:45:00,10.73397929,59.91301053,4,2019,4,24,5,45,47
2019-04-24 5:50:00,10.73397929,59.91301053,4,2019,4,24,5,50,47
2019-04-24 5:55:00,10.73397929,59.91301053,4,2019,4,24,5,55,58
2019-04-24 6:00:00,10.73397929,59.91301053,4,2019,4,24,6,0,60
2019-04-24 6:05:00,10.73397929,59.91301053,4,2019,4,24,6,5,70
2019-04-24 6:10:00,10.73397929,59.91301053,4,2019,4,24,6,10,85
2019-04-24 6:15:00,10.73397929,59.91301053,4,2019,4,24,6,15,86
2019-04-24 6:20:00,10.73397929,59.91301053,4,2019,4,24,6,20,80
2019-04-24 6:25:00,10.73397929,59.91301053,4,2019,4,24,6,25,73
2019-04-24 6:30:00,10.73397929,59.91301053,4,2019,4,24,6,30,77
2019-04-24 6:35:00,10.73397929,59.91301053,4,2019,4,24,6,35,93
2019-04-24 6:40:00,10.73397929,59.91301053,4,2019,4,24,6,40,104
2019-04-24 6:45:00,10.73397929,59.91301053,4,2019,4,24,6,45,124
2019-04-24 6:50:00,10.73397929,59.91301053,4,2019,4,24,6,50,145
2019-04-24 6:55:00,10.73397929,59.91301053,4,2019,4,24,6,55,163
2019-04-24 7:00:00,10.73397929,59.91301053,4,2019,4,24,7,0,168
2019-04-24 7:05:00,10.73397929,59.91301053,4,2019,4,24,7,5,180
2019-04-24 7:10:00,10.73397929,59.91301053,4,2019,4,24,7,10,195
2019-04-24 7:15:00,10.73397929,59.91301053,4,2019,4,24,7,15,208
2019-04-24 7:20:00,10.73397929,59.91301053,4,2019,4,24,7,20,234
2019-04-24 7:25:00,10.73397929,59.91301053,4,2019,4,24,7,25,257
2019-04-24 7:30:00,10.73397929,59.91301053,4,2019,4,24,7,30,275
2019-04-24 7:35:00,10.73397929,59.91301053,4,2019,4,24,7,35,299
2019-04-24 7:40:00,10.73397929,59.91301053,4,2019,4,24,7,40,298
2019-04-24 7:45:00,10.73397929,59.91301053,4,2019,4,24,7,45,326
2019-04-24 7:50:00,10.73397929,59.91301053,4,2019,4,24,7,50,348
2019-04-24 7:55:00,10.73397929,59.91301053,4,2019,4,24,7,55,396
2019-04-24 8:00:00,10.73397929,59.91301053,4,2019,4,24,8,0,422
2019-04-24 8:05:00,10.73397929,59.91301053,4,2019,4,24,8,5,442
2019-04-24 8:10:00,10.73397929,59.91301053,4,2019,4,24,8,10,476
2019-04-24 8:15:00,10.73397929,59.91301053,4,2019,4,24,8,15,494
2019-04-24 8:20:00,10.73397929,59.91301053,4,2019,4,24,8,20,529
2019-04-24 8:25:00,10.73397929,59.91301053,4,2019,4,24,8,25,616
2019-04-24 8:30:00,10.73397929,59.91301053,4,2019,4,24,8,30,678
2019-04-24 8:35:00,10.73397929,59.91301053,4,2019,4,24,8,35,697
2019-04-24 8:40:00,10.73397929,59.91301053,4,2019,4,24,8,40,761
2019-04-24 8:45:00,10.73397929,59.91301053,4,2019,4,24,8,45,791
2019-04-24 8:50:00,10.73397929,59.91301053,4,2019,4,24,8,50,821
2019-04-24 8:55:00,10.73397929,59.91301053,4,2019,4,24,8,55,863
2019-04-24 9:00:00,10.73397929,59.91301053,4,2019,4,24,9,0,1149
2019-04-24 9:05:00,10.73397929,59.91301053,4,2019,4,24,9,5,1337
2019-04-24 9:10:00,10.73397929,59.91301053,4,2019,4,24,9,10,1581
2019-04-24 9:15:00,10.73397929,59.91301053,4,2019,4,24,9,15,1690
2019-04-24 9:20:00,10.73397929,59.91301053,4,2019,4,24,9,20,1840
2019-04-24 9:25:00,10.73397929,59.91301053,4,2019,4,24,9,25,1984
2019-04-24 9:30:00,10.73397929,59.91301053,4,2019,4,24,9,30,2118
2019-04-24 9:35:00,10.73397929,59.91301053,4,2019,4,24,9,35,2200
2019-04-24 9:40:00,10.73397929,59.91301053,4,2019,4,24,9,40,2312
2019-04-24 9:45:00,10.73397929,59.91301053,4,2019,4,24,9,45,2481
2019-04-24 9:50:00,10.73397929,59.91301053,4,2019,4,24,9,50,2640
2019-04-24 9:55:00,10.73397929,59.91301053,4,2019,4,24,9,55,2782
2019-04-24 10:00:00,10.73397929,59.91301053,4,2019,4,24,10,0,2885
2019-04-24 10:05:00,10.73397929,59.91301053,4,2019,4,24,10,5,2966
2019-04-24 10:10:00,10.73397929,59.91301053,4,2019,4,24,10,10,3014
2019-04-24 10:15:00,10.73397929,59.91301053,4,2019,4,24,10,15,3102
2019-04-24 10:20:00,10.73397929,59.91301053,4,2019,4,24,10,20,3183
2019-04-24 10:25:00,10.73397929,59.91301053,4,2019,4,24,10,25,3226
2019-04-24 10:30:00,10.73397929,59.91301053,4,2019,4,24,10,30,3305
2019-04-24 10:35:00,10.73397929,59.91301053,4,2019,4,24,10,35,3362
2019-04-24 10:40:00,10.73397929,59.91301053,4,2019,4,24,10,40,3420
